,strain,gene_id,CAUS24-2_12h_1,CAUS24-2_12h_2,CAUS24-2_12h_3,CAUS24-2_12h_4,CAUS24-2_12h_5,CAUS24-2_168_5,CAUS24-2_168h_1,CAUS24-2_168h_2,CAUS24-2_168h_3,CAUS24-2_168h_4,CAUS24-2_168h_5,CAUS24-2_22h_1,CAUS24-2_22h_2,CAUS24-2_22h_3,CAUS24-2_22h_4,CAUS24-2_22h_5,CAUS24-2_38h_1,CAUS24-2_38h_2,CAUS24-2_38h_3,CAUS24-2_38h_4,CAUS24-2_38h_5,CAUS24-2_3w_1,CAUS24-2_3w_2,CAUS24-2_3w_3,CAUS24-2_3w_4,CAUS24-2_3w_5,CAUS24-2_70h_1,CAUS24-2_70h_2,CAUS24-2_70h_3,CAUS24-2_70h_4,CAUS24-2_70h_5
0,Rah,PB12_00001,276.25421781435074,264.838149830361,227.3916006012142,202.71742677543588,194.5641228812464,5.97707276681701,169.11352283747522,142.96014409614975,0.0,151.57691079395886,0.0,243.47855239871245,252.16062480801676,225.826244868399,242.94875266774503,171.0166697198863,214.3172237839649,217.25201602250579,195.37734878538717,223.13960663482078,140.81931654225482,106.22458192168602,118.89228251425432,15.07041646831043,185.80575367273994,81.71389704615257,17.141130755132583,13.394996032683936,16.902574087902696,48.320713071023455,0.0
1,Rah,PB12_00002,214.01325844462713,324.8804157584964,291.3919014780992,282.7923679014356,137.71184135283818,75.568440430602,140.99137914720913,23.496882539181886,198.92826918387502,178.5731453396255,103.25953670923373,274.04484371798986,304.1145893884607,292.44223546663784,295.57037083592195,106.80905262303631,220.71875972430755,232.36965499377993,304.35973135037733,194.61516698092402,155.0658695298733,138.03085243956295,156.32877343345658,118.85820612557171,84.50186198042785,10.33113030774245,54.1790508881575,50.806088494539615,123.94606916992845,112.21003046465772,29.517079902117587
2,Rah,PB12_00003,55.006451503801536,119.0509742287771,130.39797460806957,124.97423848209907,84.01164321439049,15.280230103598308,321.11786426120176,158.981132145272,61.49960082981214,121.09450173622056,0.0,92.89707469513526,76.2311688447272,102.19492039136315,88.8907739613419,35.47525257217875,57.28892770557228,39.15503369270764,133.78850330050125,47.28333557011921,52.25819478187649,227.2432210133651,115.49910332183649,179.7932513831856,205.0392287392861,73.1148037481828,19.17162282805463,34.24395679980906,34.568790641484746,0.0,19.8948913206192
3,Rah,PB12_00004,309.7917093866273,319.49458778922093,357.7812908747488,328.9637579291695,312.1727994121019,134.36162582400078,119.37353503306738,43.672992094565394,182.88207637059327,63.540767122210646,149.0742752533099,242.2135690741256,198.05316582595643,267.7641031009588,225.29340119848425,122.01350780076612,114.3109311232056,108.11054634916854,148.81270292579978,111.0784173965319,91.64118215372545,215.99731412978312,97.31148708446197,155.1169751840293,41.60640747150607,129.5241399141499,91.390972920533,60.4799323976752,117.88548069456012,121.63908036760921,53.82742024386164
4,Rah,PB12_00005,79.56956997792557,133.8672671220451,113.64817474844959,144.2506548534779,76.03437131180702,40.78473182063372,213.23009401246873,460.9203234064687,66.54716345753718,158.66941330437135,0.0,153.16176615502798,146.8635722627079,132.2605823432547,157.34682081090926,49.5356544545956,52.197626046352475,64.31347163100848,29.75810459441296,55.97792900008479,7.74907054976355,208.89098748815218,133.85872278369573,351.3475525651196,129.9775331447478,55.757717984433526,51.1713168131164,79.97600572455408,14.416901427917006,70.65381575090827,0.0
5,Rah,PB12_00006,29.35251993730173,18.454990949711398,21.330903565216612,18.873182520450364,15.971088860725724,26.350230534946252,456.51161853500827,17.331795141727987,0.0,256.2831378787946,60.00989702658556,42.38696806334221,36.40376080624502,49.92044893437388,40.78672416684023,18.19698352528772,20.710101754585164,29.605583852944044,38.45227767069038,26.960305083521728,20.02610156328442,36.58566360723153,81.24211836983535,143.95051803143073,306.4386763010898,171.11394687859405,23.61485947262922,24.605218365658533,42.84662011071202,51.082365148716846,17.15402743321798
6,Rah,PB12_00007,174.53970188706256,70.99589890319479,67.29695709310751,71.46844830627685,100.91053696441159,110.05403824615448,0.0,152.67235706014213,689.5553699219091,653.333668891133,200.50925911263906,303.0386230396894,348.01064370396887,255.8356035584668,293.1449226120628,696.2546222834309,247.80378617013017,270.7290901038643,115.63149213829035,268.04784934182015,117.09706608531584,594.91386224394,166.37370835645496,348.84084196941694,19.690275140836203,180.54880109245138,94.68434131406572,106.87647628194378,161.83543952099853,254.20420481808264,0.0
7,Rah,PB12_00008,168.16963977439605,148.98409462444863,161.13215800709486,164.04908743896783,123.0465018536467,991.9323096813981,622.5696175546532,426.0838396886121,924.8598483441663,140.00999324830175,230.51246941781497,181.0159221678873,149.6758979972636,310.0859057271725,220.76026947056624,75.0666270592864,138.0343194523769,90.97774308094485,177.24535291270783,84.86952367577554,30.770031964024607,0.0,120.80150164951972,335.4149834198309,579.4977326120554,567.3449552576666,703.9124206450798,990.5126993317033,1179.2814902321834,875.0562262204945,553.4991114491977
8,Rah,PB12_00009,56.33419343665192,28.384567254545864,18.012437402659767,33.661204252976646,36.26186264782848,765.0653141525772,247.05279857996376,196.71315827630207,274.63325939993274,181.8922929527506,1001.8548843248759,27.147434413793725,11.744048505309694,36.10640888688178,18.604083039076283,17.885439838473456,13.407523004494488,12.064320195609865,66.9865195835613,32.45667005597393,29.072375028078415,351.7213934740271,114.13659121368417,507.5142155423398,25.665255183572704,562.1916116775297,315.3968058944396,600.0958222642403,481.38531002346883,214.58341151540216,49.80583137506738
9,Rah,PB12_00010,39.022564528362274,13.253987231646601,14.148005418621244,16.400498314077396,10.904880920708877,10.54510176350986,23.782317202911596,0.0,130.76644134925937,0.0,24.01536753630468,9.22978362674292,6.474855639809527,5.971972572545085,3.1560012175092855,13.034382645275333,2.9119922644857827,4.988573464914726,6.155288554889982,6.315657112211434,0.0,322.7575805579915,71.31728703212457,45.57961917194594,233.4757529532232,108.1233314527038,37.80173322424677,43.325766635499875,5.96410218767061,31.316411544128812,0.0
10,Rah,PB12_00011,143.8173658714501,77.24733634841479,79.70715089271981,77.57789670148121,46.920916089472705,59.85672871517467,179.99278919038127,370.64045799815204,46.30107999475648,203.15998420781756,30.29276576521885,46.09747206514893,34.0305162523962,40.35531311868853,42.048796796953,20.30161836181639,48.3161881980148,59.25476211183083,50.46746179656797,46.47132191679157,25.27274807596745,284.00145350444916,18.520965640589836,236.363055775223,252.85713040570235,159.11674916421074,45.2986237221969,39.74598343191268,37.615320751975304,92.17188433691629,34.63714891791256
11,Rah,PB12_00012,18.296575646092077,7.820237917068759,1.809468597527465,4.175033085640513,2.8569952389198194,0.0,405.21887597771837,128.09228911015018,148.41292300905457,0.0,0.0,10.708154685440856,15.332507770820992,7.049346496962633,10.136840117445411,13.157105168532196,7.719482941981675,8.545560138556988,3.72147331019785,12.091700609088326,0.0,105.43773316671059,385.5280414328887,150.03436839562386,283.74365452949826,61.013043127793914,4.570968201368689,9.525330512130797,12.620588652300679,6.311276809276533,0.0
12,Rah,PB12_00013,72.17163133244182,8.760230159315832,5.377694249344383,11.14195946167867,6.353747080419844,59.55071271969831,265.12044408912266,201.44224476075874,68.4796168749135,311.3540225622702,96.87180463264004,83.91971481748658,106.2127904186751,59.87936215267488,79.08820459007978,31.54640462307435,46.44277233337861,88.5395278159405,79.45231361649398,58.594186919887974,103.44771482383732,288.7324610857008,30.459765139848226,100.09961695106806,58.98022599701397,133.75010878474544,97.58876896173645,57.19581128066269,105.85366643515995,29.475211478906512,22.152900458235493
13,Rah,PB12_00014,26.56567156332089,7.503046862943431,6.806975835668073,5.355012709177834,2.2920209885676583,64.34714069148707,222.95985081582185,95.4217500083071,60.19610392879775,146.49344131152068,87.92633404243337,35.466978796211166,34.900623651703405,39.217998648429436,33.9425734190536,5.463842796749431,40.4591779057093,36.52885813287906,37.560113455593154,35.327138487292494,53.79401179789452,307.33655140682714,153.59448469590907,413.33335367289595,185.64137595078404,21.992603381331087,18.45356072014274,55.278962745863474,45.491846733102385,37.1574591729448,33.51204431269035
14,Rah,PB12_00015,29.04340639400721,4.871718583892464,0.572450065399598,6.810522720951088,0.5098637657149216,22.186894110424742,125.09498848731498,0.0,0.0,102.30063506675914,50.528333296385036,28.86677192666732,46.82939341492241,35.90008655038531,33.61614696830015,14.189115605188942,45.479943185548876,22.741243568724595,51.80290847795408,43.18646333330178,50.58593254885645,388.8291807586694,679.6453551470846,303.68180933628514,14.88584800647217,90.9965957505955,39.7674233519076,53.86574404609966,25.09694200571792,38.43567576849409,0.0
15,Rah,PB12_00016,43.306082555166824,28.972239454432945,24.266904946287305,27.96591455463007,20.135924080770458,16.077459500307786,141.74135717930287,511.4409514470489,54.21504176559938,250.19177054370442,0.0,39.55394308792361,39.89856092443982,22.112372150599647,25.86320128174819,20.650338750701238,26.12612190203867,32.95832401264434,18.769169738389156,40.121203394000176,12.218824287163391,138.89591066088417,287.8227082779861,193.034458006792,251.6930822350367,32.96978106905634,66.27903891984599,39.03314785949251,18.186189859215887,55.70387792535376,10.466442825195319
16,Rah,PB12_00017,15.134911212584447,0.587378657329692,1.2509835345270937,1.0583562891920884,0.9656510714297758,6.464712736137745,96.75709005693997,60.30318805510317,26.722279778442278,14.903938675227147,0.0,116.68439807187524,97.25112427765195,62.936729043750475,96.37712284430924,22.582626058678606,9.338007828234488,1.0194209955497846,15.09408755185142,8.388978891472762,14.739490835913886,209.03765175886312,95.15816812143208,80.7235006210221,296.3868338506988,70.7044256026383,13.904693479687975,19.317103835789727,7.312628789544849,13.865683899168143,0.0
17,Rah,PB12_00018,34.76023400063926,1.5401084964399114,0.5550908603134325,1.65433477785209,0.17978271005462682,3.9116526992991436,324.8074774802063,188.05408856111862,65.5272116339755,127.37980168529378,8.908380341393695,200.89037649953443,167.02623757213638,86.07919201079694,145.2403222502477,17.23796505353577,6.564225157775969,4.934630263366517,11.416367347927114,10.151965992783683,8.918535357696836,81.58700454445749,188.29586204457812,222.1461779255173,69.98518103654052,109.62800969012739,9.81565456499835,21.91564936236017,24.335892283400668,32.26851683163249,5.0929799360964525
18,Rah,PB12_00019,48.829559456499645,8.24952346410362,8.30563710959238,10.247314279208812,5.026558702174637,33.01621147384635,37.23065133551041,102.6589987128542,46.688644838462594,214.07777985510427,0.0,15.03477704513923,14.35966248293075,11.352333916602499,14.049958545135736,3.548698380649496,13.851296538283222,7.809492983765315,4.8179788390954315,12.358763545473266,6.273057111713349,235.31695578484613,68.9575238582675,0.0,164.2907332063521,33.85290020483463,11.835542664258215,3.0829752773637624,4.668329986182649,21.78893184154994,0.0
19,Rah,PB12_00020,166.1681143757374,138.15491537251606,165.45361053121866,116.4191918111297,31.8664853571826,62.74574126251341,136.36434368218212,483.24409975379047,21.84112031426861,596.7054859309692,57.15874807283375,47.20091254977483,38.84791308930215,40.610957636182484,49.29466833796319,14.162678605126041,22.125262492676697,35.61976890332777,58.60057520130552,18.789794349678814,19.074635199417965,190.49928794100254,59.908799008087605,629.807673962884,230.13565922524847,25.734331377430852,13.495731906755973,0.0,21.292654416615886,55.90192015456478,0.0
20,Rah,PB12_00021,6.132476012248144,18.161113080680202,20.06476158284064,14.572064380413366,7.320679068541949,18.738930836507386,737.6608657728649,0.0,167.14728983748978,0.0,0.0,15.515003338964316,27.326734486594773,21.730063649585706,17.876454531440896,3.22260177269792,11.543536902927789,1.4774716455772217,32.81434236356888,24.316702327309564,28.48307012886061,0.0,104.3681442179184,0.0,83.8167117481541,25.618410965820807,0.0,0.0,0.0,18.550036567806032,0.0
21,Rah,PB12_00022,39.111514349561666,17.3707243242239,13.674363473223382,18.422879960687936,9.843574010857454,14.520218658654937,235.1857232388835,0.0,0.0,92.05718142460329,66.13656190626314,24.38768213699881,32.31919107645763,18.404276481982,23.086520686328555,11.236925552967616,13.262875762815028,24.041789918607353,25.426820260775887,23.190475679045125,0.0,98.56207572140153,0.0,0.0,110.4098674127517,19.85091530335853,10.410320249190471,37.964177237484655,28.74322546466385,64.68232646156447,75.62141936528555
22,Rah,PB12_00023,23.898111648512604,7.219313916133618,9.09160230922381,9.671145866821425,7.002052836331603,8.291066558454688,148.74047414920588,101.13628848703401,101.01110052667725,377.510751600989,9.441018926828297,78.354908171651,83.25649732915272,54.444887113968754,59.63114520156954,23.9720145318852,60.58497508395027,69.62005404361186,72.59376188054102,57.51905257875271,47.25890559497052,234.83730442776329,54.423875332085565,270.76761643284544,70.46116395689369,124.68392541810546,23.777233693218296,21.67760195025282,21.101688906152962,40.35349260340863,0.0
23,Rah,PB12_00024,226.67784360460817,230.31361895004437,218.4529997167937,204.82501559270634,158.61747358879674,115.55674015846222,0.0,0.0,189.51722106026827,148.57363866867064,0.0,149.71694064530257,102.79179207238214,149.10425904340053,126.53276275560113,66.68823187635937,108.00504642509448,120.54653272376203,67.45170374733604,97.60254287194272,54.04479973168423,145.90748307405377,113.16106479305436,155.8196418237518,9.939802354749046,182.2848472568019,31.86492255761827,86.32330776618537,95.5212135634296,107.05907856761557,23.146940863412723
24,Rah,PB12_00025,135.79680467945545,154.44459959377394,151.17519332735864,165.04060146154555,146.00236178438735,35.15528996370118,109.71839579233131,89.69037547350555,124.07140634862519,398.48618853028984,115.64583324876858,103.02961171009625,86.3435678841079,118.71888950200777,130.8609790041418,43.74795378330831,63.97328358034407,84.69450137322947,84.36213088399212,63.55537670032675,103.90303047006898,40.01292154702634,452.20595927337115,246.22088877802955,11.356574183341445,112.14369194615642,54.61019403959141,35.01565160093152,46.3939949049363,43.17891140994474,25.42903362459426
25,Rah,PB12_00026,203.36410078791357,237.34728542214683,205.61289952760458,232.82630694261098,118.34234188663248,253.16995354219105,0.0,0.0,210.30008169817557,149.2326432184959,52.415283502474104,378.93763223237374,448.68600254207064,422.6825543017358,405.54288258975896,181.32817982850682,320.47065076567077,315.74979101165655,382.87938060728504,258.4571297476567,297.35852466478553,319.5552775652381,128.18660036723585,442.13701584958164,30.88350208811654,298.9168947547224,148.5090498618956,85.96511976715554,159.45930475624718,178.470337988463,224.7462307899825
26,Rah,PB12_00027,117.50144459113946,69.41485815695833,73.85145890886324,82.24027436620182,54.59390321570151,41.86206435929197,124.45127499595657,32.54096562973492,61.47451175247208,373.976378192162,23.834119479426906,98.28566427861858,94.51558533715043,89.75021637596328,102.77473304424399,71.42927231088456,61.57954962555988,65.18716407580708,61.088335469285475,57.456591275558736,23.861288938139833,468.85793454490096,503.7802497720977,89.2146990354032,147.45415478109226,114.4611267303088,56.2746556866617,15.63591989727131,56.231355909037795,82.88016338219751,0.0
27,Rah,PB12_00028,37.235136402573346,83.99514799814592,36.37443123893279,64.32160347564916,23.89986401788695,0.0,322.2143642855083,409.0566256404498,0.0,506.175017257402,0.0,109.34383305555804,158.4630989292829,86.0106240269648,99.43047585788368,76.50993708680312,123.71487135965369,98.39961159544296,134.90340749467208,203.01328917364086,140.516479302379,228.18613894288112,0.0,255.2880707139824,31.012183346817025,126.38416076471596,0.0,17.26466155323707,26.142647922622835,0.0,0.0
28,Rah,PB12_00029,33.48450979891608,16.799029599629186,16.395414494454503,18.734447614266745,12.68471747227657,37.696179313828445,352.20919088661503,64.4014629714694,3.5147239729029347,110.18423983221935,0.0,32.35728185954766,37.75008471811927,23.52675574903892,35.256057290258454,67.83733168508378,47.35825866194787,50.52666140175928,25.147042950463142,47.30406738026583,12.27813896816904,184.7643105615173,184.24379190092444,120.9089131874581,8.430496443794919,106.75166977213873,5.791372332802077,32.182670079820554,12.182981556173749,12.438730022166373,14.023001066766543
29,Rah,PB12_00030,52.19776664584881,89.5246091516289,133.24268763611335,122.28577020725481,48.898572358435366,195.6132905503749,607.8283139665775,40.54869541636247,146.584556497898,344.4929790771792,207.89478824923313,37.01922874608235,32.6964986795554,31.886179276726764,32.93117845640688,12.42823144470726,69.7154260908632,98.70807432771709,109.10683113989153,86.78254025661478,102.41404839436716,98.71375289692035,188.4983097316905,389.3517120470851,298.4558083847281,115.88516308363455,110.63820760131033,123.39632708896715,153.65976443547905,136.26620383665244,198.09137478719978
30,Rah,PB12_00031,90.96116056568586,109.65424020645683,160.76804219202157,139.49025358257813,72.38601112467067,325.8519043632877,498.8359379508408,219.95705930281756,439.52403311275737,189.89388444588533,214.3826151609026,60.98131263881774,72.25042895727405,72.64377826775096,71.11045497839336,11.674569085165441,109.51757852551711,167.85312334818818,97.21498816848433,106.25309817894092,66.03907643453844,30.385099441480254,201.65124470302771,111.28461704412447,129.55481293709462,212.84016630089243,275.1531902938776,189.3252702965945,284.6340517946142,277.1688666632671,122.5639584099243
31,Rah,PB12_00032,44.1125216709591,52.02684540183665,49.12817725444311,50.448316451489546,36.46413747339303,27.595639440826798,2.82892330364801,0.0,114.06823905424615,278.3366159310145,31.4230928460106,14.687977574627201,27.53424307525967,10.418764753428574,17.808443437232896,16.3134194214932,26.085343641338962,26.109349677066124,32.21573910320527,19.28213058637023,10.486304425550674,0.0,181.1421522247027,395.93672226243865,12.34315755097195,56.58992273046983,14.838590802950597,30.92178188639475,23.411326497871194,63.74075583498191,17.964789923842712
32,Rah,PB12_00033,0.6878411897027097,11.792422255897337,11.456051185644665,4.473249734614836,10.831465466234482,27.32376121973491,246.49258815234484,375.7809501955936,38.63887848700353,208.66431875531998,93.34051717312508,4.524572402298952,6.990505062684342,6.263356643642758,5.3665624151181595,6.0205503561363845,15.380924658835667,7.540200122256165,39.87292832354839,12.273530693435521,20.765982162913158,382.7457158130592,201.09780356696731,111.54158583348128,125.27088839600962,74.70984872791092,0.0,76.54283447247963,23.180673034837984,11.270137159422383,0.0
33,Rah,PB12_00034,5.327316202175404,10.204229827083994,3.6640252679944147,4.406630051485532,1.983656719021407,44.551996205672175,359.6652188162123,0.0,159.92699844574398,0.0,12.682814582425964,15.018309600401947,11.683127236289515,11.11364794481473,7.812766568194107,2.873163026260796,10.528421831142836,11.855374891017226,29.25616066149515,23.90353623895552,8.464848150745723,173.20152714941577,152.869691444834,259.4336601284054,2.490938421431086,72.32828477498806,31.94170550354024,8.320318820837143,14.173724777325637,44.102898185305904,7.250848945165432
34,Rah,PB12_00035,100.51506236332965,36.040471304169,24.35957725104672,29.249289857512554,17.628268495462716,19.66923236739782,411.3374863219255,28.227024196005733,0.0,0.0,0.0,52.112805541372346,64.41180267687587,31.82631786381677,33.112831923069486,45.453540960659495,40.5280058152192,31.016426034812596,22.96228212675269,43.1943168454555,0.0,21.84760904772266,125.19947594125163,0.0,8.797782509735324,174.78660531290507,21.152884761652977,44.07998694443507,22.24906206180667,22.716120430552067,0.0
35,Rah,PB12_00036,372.9331630320237,277.1839883938816,185.44996910341143,193.59541438259112,247.23081556280837,46.22269606338488,279.5683454830146,127.1392214828425,140.78422135905643,279.72829901066956,105.26736103413549,138.8666679805587,170.28870332699057,120.91348595095054,143.9580367855446,352.9890279232053,125.18766744726861,133.0216971568025,148.3937482441393,182.25056641724578,52.693679738392134,436.4059907282601,9.194336514435667,296.9111257216969,25.84348612234752,1421.8218086030547,381.1044737891145,120.85263087265949,156.85588753573703,152.5225228908496,391.18330059167505
36,Rah,PB12_00037,141.5018297441543,79.6828970964554,123.6262139004712,76.8548570940661,106.98034369911304,148.57295163230856,441.6909090258281,189.52430531603852,0.0,124.87870491547747,56.393229125429734,181.88175087723627,155.84457224121903,161.26992005055902,165.12561169255682,97.2786943595543,63.11983232635393,70.28543685388783,72.26968258643147,87.74722117286018,112.91502801084029,187.94795819179268,231.50025866704092,118.92301430775578,877.7555465125889,304.6761018435117,71.01325598554929,55.49355499254773,77.02744477201372,118.4773168884278,80.60095479224074
