,strain,gene_id,CAUS24-2_12h_1,CAUS24-2_12h_2,CAUS24-2_12h_3,CAUS24-2_12h_4,CAUS24-2_12h_5,CAUS24-2_168_5,CAUS24-2_168h_1,CAUS24-2_168h_2,CAUS24-2_168h_3,CAUS24-2_168h_4,CAUS24-2_168h_5,CAUS24-2_22h_1,CAUS24-2_22h_2,CAUS24-2_22h_3,CAUS24-2_22h_4,CAUS24-2_22h_5,CAUS24-2_38h_1,CAUS24-2_38h_2,CAUS24-2_38h_3,CAUS24-2_38h_4,CAUS24-2_38h_5,CAUS24-2_3w_1,CAUS24-2_3w_2,CAUS24-2_3w_3,CAUS24-2_3w_4,CAUS24-2_3w_5,CAUS24-2_70h_1,CAUS24-2_70h_2,CAUS24-2_70h_3,CAUS24-2_70h_4,CAUS24-2_70h_5
0,Fla,005_00001,8.43120713081392,8.872456654424475,8.455402290559112,8.89857495153259,8.511139424048242,8.767635412327191,8.280633982393544,7.636402429169298,7.558664601309016,-1.0,-1.0,9.137165757212303,8.786841817384827,8.653523088663453,8.339342463647682,7.705159211829241,8.597558516973477,7.885739813670505,8.53732422282742,8.300441719188278,8.509572554372024,6.6777205436528675,-1.0,5.434514286955901,-1.0,-1.0,4.690906618681697,4.9205804250831,5.057028627157487,5.372629598128993,4.1949892297407985
1,Fla,005_00002,-1.0,6.889494146015304,-1.0,3.6929955837521784,-1.0,-1.0,-1.0,-1.0,-1.0,8.23873064449307,-1.0,6.468068712317507,5.434124905451113,5.470156582111508,-1.0,4.159412315535574,6.449698306725826,5.688362400830043,5.531124694558182,5.45737952065163,6.481248051445564,-1.0,-1.0,-1.0,-1.0,8.646558773849728,-1.0,-1.0,-1.0,7.020720266022649,-1.0
2,Fla,005_00003,7.402359217441643,5.772663820856879,6.403001513729608,5.366221337826048,-1.0,-1.0,7.8004252014468385,6.216242635867242,6.242464316688885,9.312558163155032,-1.0,7.177402052444896,4.833452804677868,6.850639544247662,6.4927033371052385,6.265693072826415,5.454275009745934,5.9751195122881136,5.918004521223445,5.204782105467738,4.315465194357955,-1.0,7.030517697550382,9.26690554560831,-1.0,-1.0,-1.0,3.633943882559076,-1.0,1.7755243127625757,-1.0
3,Fla,005_00004,5.906947990460824,5.4045706278521575,6.085611729808198,6.470243049226091,-1.0,-1.0,-1.0,7.062338659343108,-1.0,7.84306381427455,-1.0,-1.0,5.262232943978723,-1.0,5.185134217638866,5.774810989753474,5.606707276828121,5.26105842219555,5.0995701720066196,5.96647677846236,6.139465812061734,5.833348080083764,-1.0,-1.0,6.280497975623784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,Fla,005_00005,-1.0,5.4784780545640865,6.380793369163918,6.622195611949299,7.457570871571256,-1.0,-1.0,7.550589349447936,-1.0,-1.0,-1.0,6.200552538320386,7.4003603810816765,4.223738214490061,6.470487173843428,7.813322188893906,6.842818253384148,6.473132867213618,5.719441183621516,6.973292720835706,6.533699644680581,7.928120945994174,6.635526416426923,9.356002512477776,10.516373815080692,-1.0,-1.0,-1.0,5.392698152800939,3.536494489190289,-1.0
5,Fla,005_00006,4.283312540177612,10.289669990631317,9.844495269206568,10.244038740561349,11.179386127968337,-1.0,10.123284766762046,8.280524924569796,-1.0,7.894300844902873,-1.0,10.39219953693823,10.639067598344056,10.345469090437213,10.663726239808403,10.38410684362955,9.189523381989003,8.774319578530394,8.89350798314818,8.741828141274718,9.650926584247141,8.66517934559286,6.084982892360886,3.53086424563339,-1.0,7.82482048249034,8.865582781343456,9.117116122758382,9.215020875645891,8.89780665983098,9.697107086499196
6,Fla,005_00007,8.348348332238146,7.774880500369836,7.824849335869391,7.502288377749934,6.883601483122593,-1.0,-1.0,-1.0,10.245674270378599,-1.0,-1.0,8.187061905351031,8.90906663883007,9.764270756573481,8.65064459467496,9.269631124892152,7.075511557411375,6.928276999573009,7.093416313626864,6.110445080376495,6.882039109598587,10.522041608457293,-1.0,-1.0,-1.0,9.785300128923314,7.210273560355874,6.181744266190523,7.857838392119144,7.848467995422906,5.187168206275259
7,Fla,005_00008,7.75121700115186,7.186496001767734,-1.0,8.543516564469462,7.558051053077195,-1.0,-1.0,-1.0,8.339085540208401,8.051773018927232,-1.0,6.672017647865726,7.847898992267863,7.662385187495492,6.360388996057166,6.029726719130182,6.323068296938748,5.673855925269832,4.175976037687055,5.578608362879279,6.516157750247521,8.593884842700383,7.9354929276447015,7.913248998284005,-1.0,6.6868800339169905,-1.0,5.81697026678755,-1.0,2.878802714489679,-1.0
8,Fla,005_00009,9.616789331263986,8.604103824833029,-1.0,-1.0,4.0365772619119715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.78610519672476,7.2611992242802526,8.780005987780074,8.144370616464261,7.897449527154937,6.487533536310829,6.126596513891273,6.8462958271916365,6.860471060200736,-1.0,-1.0,-1.0,-1.0,-1.0,7.580785889283656,7.084170705506742,-1.0,-1.0,6.489795021802332,6.872820987911192
9,Fla,005_00010,3.9858833950248083,6.548437827923379,5.4758476647903755,6.55889598551167,6.523226224987664,-1.0,8.50811961778056,-1.0,-1.0,6.216327662941346,-1.0,6.508484340082589,7.462082143282064,7.999754596828374,5.565083404537046,6.704464085828744,5.839055095250049,5.7366672116256385,4.993936281443982,5.401995541152743,3.4132203398699565,6.627588746488683,-1.0,-1.0,-1.0,-1.0,1.7841680976435048,4.262768382445932,5.121167378830345,3.9811953504085724,3.295554164122763
